date,value
2025-01-23,291.553375
2025-01-24,291.17807
2025-01-25,291.73819
2025-01-26,292.186707
2025-01-27,292.145874
2025-01-28,291.374451
2025-01-29,291.715698
2025-01-30,292.187958
2025-01-31,291.961395
2025-02-01,292.041687
2025-02-02,292.148163
2025-02-03,290.933441
2025-02-04,291.706085
2025-02-05,290.688263
2025-02-06,288.783264
2025-02-07,287.370544
2025-02-08,288.362915
2025-02-09,290.505951
2025-02-10,290.491425
2025-02-11,290.479279
2025-02-12,289.69455
2025-02-13,288.678864
2025-02-14,289.770172
2025-02-15,290.632172
2025-02-16,291.104736
2025-02-17,292.263519
2025-02-18,292.981415
2025-02-19,292.010864
2025-02-20,291.89975
2025-02-21,290.439667
2025-02-22,287.922272
2025-02-23,286.523315
2025-02-24,286.078033
2025-02-25,287.142151
2025-02-26,288.636627
2025-02-27,290.05426
2025-02-28,290.84787
2025-03-01,291.830902
2025-03-02,292.822571
2025-03-03,292.155579
2025-03-04,294.438873
2025-03-05,293.874298
2025-03-06,294.438324
2025-03-07,294.090546
2025-03-08,295.133698
2025-03-09,294.969086
2025-03-11,295.991669
2025-03-12,296.334534
2025-03-13,297.93338
2025-03-14,299.308197
